	147	Macho-Z	23	2044 	96 	132 	0 	1 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	800	400	400	0	0	0	0	140	0	0	2800	0	0	15	15	296	0	100	100	100015	100020	200025	200030	0	0	0	1	20	20	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0
	148	Boza	59	312 	60 	94 	0 	0 	0	0	0	0	1300 	200 	0	0	0	0	0	0	1	0	0	400	350	300	0	0	0	0	120	250	200	2800	0	0	10	10	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
	149	Kakworm	44	309 	36 	50 	124 	0 	0	0	0	0	1300 	200 	0	0	0	0	0	0	0	0	5	1500	0	1000	0	0	0	1300	100	250	300	0	0	100	10	10	296	100	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	1	50	0	115	0	0	0	0	0	0	0	0	0
	150	Enforcer	91	1059 	200 	300 	175 	1 	0	0	0	0	1500 	100	0	0	0	0	0	0	1	0	6	1100	1050	1000	10	10	0	1200	1100	0	0	0	0	100	10	5	296	100	0	0	103009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	110	0	90	0	0	0	0	0	0	0	0	0
	151	Wazzu	60	312 	36 	50 	94 	0 	0	0	0	0	1300 	200 	0	0	0	0	0	0	1	0	5	900	2500	1200	0	0	0	1000	100	250	300	0	0	100	10	10	296	100	0	0	111003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	50	0	100	0	0	0	0	0	0	0	0	0
	152	Bubbleboy	3	1280 	109 	148 	0 	0 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	400	700	400	0	0	0	0	120	250	300	700	20	0	15	15	296	30	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0
	153	Blackmal	37	385 	76 	113 	0 	0 	0	0	0	0	1300 	200 	0	0	0	0	0	0	0	0	0	3000	3000	1000	0	0	0	0	120	250	300	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0
	154	Kowbat	24	3941 	102 	147 	0 	1 	0	0	0	0	1450 	200 	0	0	0	0	0	0	0	0	0	8000	9000	900	0	0	0	0	180	0	0	2800	0	0	0	0	0	0	0	100	200012	200018	200024	0	0	0	0	2	0	0	0	0	0	0	0	1	0	-1	0	500	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
	155	Grade-A	40	576 	133 	198 	0 	1 	0	0	0	0	1300 	300 	0	0	0	0	0	0	0	0	0	3000	500	200	0	0	0	0	120	250	300	10000	0	0	0	0	0	0	0	0	0	200005	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
	156	Elkern	42	77 	0 	0 	0 	0 	0	0	0	0	1000 	0 	0	0	0	0	0	0	0	0	0	3000	1000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	100	0	0	0	0	0	0	0	0	0
	157	Chernobyl	34	4114 	124 	166 	48 	1 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	10000	10000	10000	0	0	0	0	150	0	0	10000	0	0	15	25	296	0	100	100	5110014	0	0	4300027	0	0	0	1	20	10	0	0	0	0	0	1	0	-1	0	1000	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
	158	Dropped-Item2	21	1 	1 	1 	0 	0 	0	0	0	0	1000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	1	1	0	1	0	0	100	0	0	0	0	0	0	0	0	0
;	p_monai(elite01)																																																																															
;	#바우트 몬스터 스크립트(부분)																																																																															
;	2005/09/26*																																																																															
;	필드별 설명을 보고 싶으면 bt_몬스터AI.doc 문서를 보시오.																																																																															
;	"정예01 ""보스의역습"" 몬스터/보스  : 레벨 08"																																																																															
;	기본정보			기본난이도	L	2 	D	2.7							Base전 전용						AI 구성 요소(소수 안됨)																																					몬스터속성																						
;	INDEX	이름	그림 index	Life	D1	D2	총알데미지	변신취급	회복%	회복타입	점령형	파워업	대변공	대변방	Life가중	D1가중	D2가중	총뎀가중	본진취급	성향	점프추적	AI	총알idx	감지시야	추격시야	걷기시야	추격y	추격-y	총쏨min	총쏨max	지상공격	걷점공격	달점공격	헬프시야	점공%	총쏨%	막기%	총막기%	막기시야	소심%	헬프요%	분노%	패턴1	패턴2	패턴3	패턴4	패턴5	특수결정	카운터%	공격속성	도망확률	위기탈출	승룡권	난무필살	(예비)	(예비)	(예비)	클리핑	충돌	부활	파괴불가	무적시간	다운타입	방향전환	그림자	이름표	지형충돌	움직임	총쏨위선	렌더옵션	크기%	건물형	앞무적	앞오무적	오른무적	뒤오무적	뒤무적	뒤왼무적	왼무적	앞왼무적
	159	Shoveler	4	170 	50 	81 	0 	0 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	20	0	15	10	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	115	0	0	0	0	0	0	0	0	0
	160	Gamma	5	175 	42 	61 	0	0	0	0	0	0	1000	100	0	0	0	0	0	0	0	0	0	700	600	400	0	0	0	0	100	250	300	800	0	0	10	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	105	0	0	0	0	0	0	0	0	0
	161	Constructor	13	560 	62 	82 	0 	1 	0	0	0	0	1000 	200 	0	0	0	0	0	0	1	0	0	500	400	400	0	0	0	0	120	250	300	700	0	0	30	30	240	0	0	0	200010	200014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
	162	Sircam	7	425 	55 	89 	0 	1 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	500	900	400	0	0	0	0	150	250	300	895	5	0	15	10	296	0	0	100	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	150	0	0	0	0	0	0	0	1	115	0	0	0	0	0	0	0	0	0
	163	Blaster	8	2350 	81 	105 	0 	1 	0	0	0	0	2000	200	0	0	0	0	0	0	0	0	0	650	1000	400	0	0	0	0	200	250	300	995	35	0	20	15	296	0	0	100	3300020	0	0	0	0	1	25	1	0	0	0	0	0	0	0	0	0	-1	0	300	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
;	p_monai(elite02)																																																																															
;	#바우트 몬스터 스크립트(부분)																																																																															
;	10/13/2005																																																																															
;	필드별 설명을 보고 싶으면 bt_몬스터AI.doc 문서를 보시오.																																																																															
;	"정예02 ""죽음의용암지대"" 몬스터/보스  : 레벨 18"																																																																															
;	기본정보			기본난이도	L	2 	D	2.7							Base전 전용						AI 구성 요소(소수 안됨)																																					몬스터속성																						
;	INDEX	이름	그림 index	Life	D1	D2	총알데미지	변신취급	회복%	회복타입	점령형	파워업	대변공	대변방	Life가중	D1가중	D2가중	총뎀가중	본진취급	성향	점프추적	AI	총알idx	감지시야	추격시야	걷기시야	추격y	추격-y	총쏨min	총쏨max	지상공격	걷점공격	달점공격	헬프시야	점공%	총쏨%	막기%	총막기%	막기시야	소심%	헬프요%	분노%	패턴1	패턴2	패턴3	패턴4	패턴5	특수결정	카운터%	공격속성	도망확률	위기탈출	승룡권	난무필살	(예비)	(예비)	(예비)	클리핑	충돌	부활	파괴불가	무적시간	다운타입	방향전환	그림자	이름표	지형충돌	움직임	총쏨위선	렌더옵션	크기%	건물형	앞무적	앞오무적	오른무적	뒤오무적	뒤무적	뒤왼무적	왼무적	앞왼무적
	164	Slapper	0	212 	41 	66 	0 	0 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	20	0	20	10	296	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	165	Ganda	2	276 	45 	73 	0 	0 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	20	0	20	10	296	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	166	Shoveler	4	331 	54 	80 	0 	0 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	0	0	20	10	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
	167	Gamma	5	285 	52 	72 	0	0	0	0	0	0	1000	100	0	0	0	0	0	0	0	0	0	700	600	400	0	0	0	0	100	250	300	800	0	0	10	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	105	0	0	0	0	0	0	0	0	0
	168	Cruncher	1	874 	65 	96 	0 	1 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	400	900	0	0	0	0	0	150	250	300	895	25	0	20	12	296	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	150	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
	169	Conficker	26	916 	60 	98 	0 	1 	0	0	0	0	2000 	350 	0	0	0	0	0	0	0	0	0	800	1000	400	0	0	0	0	150	250	300	700	20	0	8	20	296	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0
	170	Bugbear	10	3022 	70 	99 	0 	1 	0	0	0	0	1700	200	0	0	0	0	0	0	0	0	0	650	900	0	0	0	0	0	150	250	300	895	30	0	25	15	296	0	0	100	0	3300013	0	0	0	0	95	1	0	0	0	0	0	0	0	0	0	-1	0	300	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
;	p_monai(elite03)																																																																															
;	#바우트 몬스터 스크립트(부분)																																																																															
;	2005/09/26*																																																																															
;	필드별 설명을 보고 싶으면 bt_몬스터AI.doc 문서를 보시오.																																																																															
;	"정예03 ""불멸의해적왕"" 몬스터/보스  : 레벨 28"																																																																															
;	기본정보			기본난이도	L	2 	D	2.7							Base전 전용						AI 구성 요소(소수 안됨)																																					몬스터속성																						
;	INDEX	이름	그림 index	Life	D1	D2	총알데미지	변신취급	회복%	점령형	파워업	회복타입	대변공	대변방	Life가중	D1가중	D2가중	총뎀가중	본진취급	성향	점프추적	AI	총알idx	감지시야	추격시야	걷기시야	추격y	추격-y	총쏨min	총쏨max	지상공격	걷점공격	달점공격	헬프시야	점공%	총쏨%	막기%	총막기	막기시야	소심%	헬프요%	분노%	패턴1	패턴2	패턴3	패턴4	패턴5	특수결정	카운터	공격속성	도망확률	위기탈출	승룡권	난무필살	(예비)	(예비)	(예비)	클리핑	충돌	부활	파괴불가	무적시간	다운타입	방향전환	그림자	이름표	지형충돌	움직임	총쏨위선	렌더옵션	크기%	건물형	앞무적	앞오무적	오른무적	뒤오무적	뒤무적	뒤왼무적	왼무적	앞왼무적
	171	Nimba	61	236 	62 	83 	0 	0 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	10	0	20	12	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0
	172	Etap	25	566 	74 	102 	0 	1 	0	0	0	0	1500 	150 	0	0	0	0	0	0	0	0	0	800	1000	130	0	0	0	0	130	0	350	700	20	0	10	20	296	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0
	173	Scalper	12	589 	75 	99 	0 	1 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	20	0	30	15	296	30	0	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	150	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0
	174	EliteScalper	12	907 	99 	124 	0 	1 	0	0	0	0	1200	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	20	0	25	15	296	30	0	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	150	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
	175	Sasser	16	295 	65 	88 	0 	0 	0	0	0	0	1600 	100 	0	0	0	0	0	0	0	0	0	1200	1000	225	0	0	0	0	80	250	150	2800	10	0	25	0	0	0	0	0	100017	0	0	100026	0	0	0	0	2	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0
	176	Mandragore	11	936 	112 	141 	0 	1 	0	0	0	0	1300	200	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	0	0	25	15	296	30	0	100	6200010	6200020	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	-1	0	150	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
	177	Melissa	15	3191 	93 	149 	0 	1 	0	0	0	0	1500	200	0	0	0	0	0	0	0	0	0	650	1000	400	0	0	0	0	200	250	300	995	5	0	35	15	296	0	0	100	200015	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	-1	0	300	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
;	p_monai(elite04)																																																																															
;	#바우트 몬스터 스크립트(부분)																																																																															
;	2005/09/26*																																																																															
;	필드별 설명을 보고 싶으면 bt_몬스터AI.doc 문서를 보시오.																																																																															
;	"정예04 ""악행의항구"" 몬스터/보스  : 레벨 38"					인원간주	4																																																																									
;	기본정보			기본난이도	L	2 	D	6							Base전 전용						AI 구성 요소(소수 안됨)																																					몬스터속성																						
;	INDEX	이름	그림 index	Life	D1	D2	총알데미지	변신취급	회복%	회복타입	점령형	파워업	대변공	대변방	Life가중	D1가중	D2가중	총뎀가중	본진취급	성향	점프추적	AI	총알idx	감지시야	추격시야	걷기시야	추격y	추격-y	총쏨min	총쏨max	지상공격	걷점공격	달점공격	헬프시야	점공%	총쏨%	막기%	총막기%	막기시야	소심%	헬프요%	분노%	패턴1	패턴2	패턴3	패턴4	패턴5	특수결정	카운터	공격속성	도망확률	위기탈출	승룡권	난무필살	(예비)	(예비)	(예비)	클리핑	충돌	부활	파괴불가	무적시간	다운타입	방향전환	그림자	이름표	지형충돌	움직임	총쏨위선	렌더옵션	크기	건물형	앞무적	앞오무적	오른무적	뒤오무적	뒤무적	뒤왼무적	왼무적	앞왼무적
	178	Nimba	61	283 	74 	100 	0 	0 	0	0	0	0	1200 	200 	0	0	0	0	0	0	1	0	0	400	900	400	0	0	0	0	130	250	200	895	20	0	25	15	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0
	179	Morlock	6	1097 	99 	136 	0 	1 	0 	0 	0 	0 	1400 	200 	0	0	0	0	0	0	0	0	0	1200	800	400	0	0	0	0	120	250	300	2000	20	0	8	20	296	0	20	10	200012	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0
	180	Scalper	12	707 	90 	119 	0 	1 	0	0	0	0	1300 	200 	0	0	0	0	0	0	1	0	0	400	900	400	0	0	0	0	150	250	300	895	20	0	30	20	296	30	0	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	181	Mandragore	11	1030 	134 	169 	0 	1 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	400	900	400	0	0	0	0	150	250	300	895	0	0	25	20	296	30	0	100	200030	200020	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	182	Carlos	20	3320 	98 	117 	0 	1 	0	0	0	0	1500 	200 	0	0	0	0	0	0	1	0	0	650	1000	400	0	0	0	0	200	250	300	995	50	0	30	20	296	0	0	100	3200018	0	0	0	0	2	100	1	0	0	0	0	0	0	0	1	0	-1	0	500	0	0	0	0	0	0	0	1	115	0	0	0	0	0	0	0	0	0
	183	Conficker	26	916 	60 	98 	0 	1 	0	0	0	0	2000 	350 	0	0	0	0	0	0	0	0	0	800	1000	400	0	0	0	0	150	250	300	700	20	0	8	20	296	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0
	184	EliteScalper	12	468 	31 	36 	0 	1 	0	0	0	0	1500 	200 	0	0	0	0	0	0	1	0	0	400	900	400	0	0	0	0	150	250	300	895	20	0	30	20	296	30	0	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
;	p_monai(elite05)																																																																															
;	#바우트 몬스터 스크립트(부분)																																																																															
;	2005/09/26*																																																																															
;	필드별 설명을 보고 싶으면 bt_몬스터AI.doc 문서를 보시오.																																																																															
;	"정예05 ""암흑에로의혈로"" 몬스터/보스  : 레벨 48"																																																																															
;	기본정보			기본난이도	L	2 	D	2.7							Base전 전용						AI 구성 요소(소수 안됨)																																					몬스터속성																						
;	INDEX	이름	그림 index	Life	D1	D2	총알데미지	변신취급	회복%	회복타입	점령형	파워업	대변공	대변방	Life가중	D1가중	D2가중	총뎀가중	본진취급	성향	점프추적	AI	총알idx	감지시야	추격시야	걷기시야	추격y	추격-y	총쏨min	총쏨max	지상공격	걷점공격	달점공격	헬프시야	점공%	총쏨%	막기%	총막기%	막기시야	소심%	헬프요%	분노%	패턴1	패턴2	패턴3	패턴4	패턴5	특수결정	카운터	공격속성	도망확률	위기탈출	승룡권	난무필살	(예비)	(예비)	(예비)	클리핑	충돌	부활	파괴불가	무적시간	다운타입	방향전환	그림자	이름표	지형충돌	움직임	총쏨위선	렌더옵션	크기%	건물형	앞무적	앞오무적	오른무적	뒤오무적	뒤무적	뒤왼무적	왼무적	앞왼무적
	185	Michelangelo	28	1 	308 	411 	0 	1 	0	0	0	0	1200 	0	0	0	0	0	0	0	0	0	0	800	900	800	0	0	0	0	0	0	0	0	0	0	40	20	296	0	0	0	101003	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	-1	1	0	0	1	1	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0
	186	Boza	59	321 	83 	104 	0 	0 	0	0	0	0	1200 	200 	0	0	0	0	0	0	1	0	0	400	900	400	0	0	0	0	150	250	200	895	0	0	25	20	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0
	187	Wazzu	60	321 	103 	137 	116 	0 	0	0	0	0	1200 	200 	0	0	0	0	0	0	1	0	5	1100	900	400	0	0	0	1000	150	250	300	895	0	100	25	20	296	100	0	0	111003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	50	1	100	0	0	0	0	0	0	0	0	0
	188	Kakworm	44	225 	103 	137 	126 	0 	0	0	0	0	1200 	200 	0	0	0	0	0	0	0	0	5	400	900	400	0	0	0	1300	150	250	300	895	0	100	30	20	296	100	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	1	50	1	110	0	0	0	0	0	0	0	0	0
	189	Bubbleboy	3	1265 	118 	148 	0 	0 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	400	700	400	0	0	0	0	120	250	300	700	20	0	30	30	296	30	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	190	Kowbat	24	3613 	136 	174 	0 	1 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	650	1000	400	0	0	0	0	200	0	0	995	0	0	30	30	296	0	0	100	200008	3200016	200024	0	0	0	0	2	0	0	0	0	0	0	0	1	0	-1	0	500	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	191	Enforcer	91	1088 	200 	300 	158 	1 	0	0	0	0	1500 	100	0	0	0	0	0	0	1	0	6	1100	1050	1000	10	10	0	1200	1100	0	0	0	0	100	10	5	296	100	0	0	103009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	110	1	90	0	0	0	0	0	0	0	0	0
	192	Ganda	2	305 	72 	96 	0 	0 	0	0	0	0	1200 	200 	0	0	0	0	0	0	0	0	0	500	700	400	0	0	0	0	120	250	300	2800	20	0	15	15	296	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
;	p_monai(elite06)																																																																															
;	#바우트 몬스터 스크립트(부분)																																																																															
;	2005/09/26*																																																																															
;	필드별 설명을 보고 싶으면 bt_몬스터AI.doc 문서를 보시오.																																																																															
;	"정예06 ""타락의말로"" 몬스터/보스  : 레벨 58"																																																																															
;	기본정보			기본난이도	L	2 	D	2.7							Base전 전용						AI 구성 요소(소수 안됨)																																					몬스터속성																						
;	INDEX	이름	그림 index	Life	D1	D2	총알데미지	변신취급	회복%	회복타입	점령형	파워업	대변공	대변방	Life가중	D1가중	D2가중	총뎀가중	본진취급	성향	점프추적	AI	총알idx	감지시야	추격시야	걷기시야	추격y	추격-y	총쏨min	총쏨max	지상공격	걷점공격	달점공격	헬프시야	점공%	총쏨%	막기%	총막기%	막기시야	소심%	헬프요%	분노%	패턴1	패턴2	패턴3	패턴4	패턴5	특수결정	카운터	공격속성	도망확률	위기탈출	승룡권	난무필살	(예비)	(예비)	(예비)	클리핑	충돌	부활	파괴불가	무적시간	다운타입	방향전환	그림자	이름표	지형충돌	움직임	총쏨위선	렌더옵션	크기%	건물형	앞무적	앞오무적	오른무적	뒤오무적	뒤무적	뒤왼무적	왼무적	앞왼무적
	193	Gate-Normal	29	3192 	0 	0 	0 	1 	0	0	0	0	1000	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	197	0	0	3	1	1	1	1	1	0	1	100	1	0	0	0	0	0	0	0	0
	194	Stuxnet	32	2049 	101 	239 	0 	1 	0	0	0	0	1700 	400 	0	0	0	0	0	0	0	0	0	400	700	300	0	0	0	0	100	250	300	700	20	0	5	15	296	30	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	130	0	0	0	0	0	0	0	0	0
	195	Shamoon	14	394 	126 	161 	0 	0 	0	0	0	0	1600 	200 	0	0	0	0	0	0	0	0	0	800	1000	225	0	0	0	0	80	250	150	2800	0	0	5	10	296	0	0	0	0	0	0	200012	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	196	Trojan-R	56	403 	102 	137 	0 	0 	0	0	0	0	1600 	200 	0	0	0	0	0	0	0	0	0	800	1000	400	0	0	0	0	150	250	300	700	20	0	5	10	296	30	0	100	0	0	0	0	300014	0	0	0	10	0	50	100	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
	197	Gate-Collapse-Stage-4	33	1 	0 	0 	0 	1 	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	-1	0	0	3	1	1	1	1	1	0	1	100	1	0	0	0	0	0	0	0	0
	198	Brain	35	8089 	0 	0 	0 	1 	0	0	0	0	1000 	200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	-1	0	0	3	1	1	1	0	1	0	1	100	1	0	0	0	0	1	1	1	0
	199	Donut-A	36	10000 	377 	377 	0 	0 	0	0	0	0	1300 	200 	0	0	0	0	0	0	0	0	0	500	600	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101001	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	1	-1	1	0	3	1	1	1	1	1	0	1	100	0	0	0	0	0	0	0	0	0
	200	Creeper	30	1041 	98 	185 	0 	1 	0	0	0	0	1500 	150 	0	0	0	0	0	0	1	0	0	800	1000	130	0	0	0	0	130	0	350	700	20	0	10	20	296	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0
	201	Spinnydo	38	423 	128 	188 	0 	0 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	300	400	500	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	-1	0	0	0	1	0	1	1	1	0	1	100	0	0	0	0	0	0	0	0	0
	202	Laser-Beam	39	10000 	207 	284 	0 	0 	0	0	0	0	1300 	200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	1	-1	1	0	0	1	1	1	1	1	0	1	100	0	0	0	0	0	0	0	0	0
	203	Blackmal	37	525 	99 	147 	0 	0 	0	0	0	0	1300 	200 	0	0	0	0	0	0	0	0	0	250	10000	1000	0	0	0	0	150	250	300	10000	0	0	30	15	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0
	204	Grade-A	40	786 	191 	283 	0 	1 	0	0	0	0	1300 	200 	0	0	0	0	0	0	0	0	0	500	10000	200	0	0	0	0	150	250	300	10000	0	0	30	15	296	0	0	0	0	201005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	125	0	0	0	0	0	0	0	0	0
	205	Chernobyl	34	4356 	156 	209 	0 	1 	0	0	0	0	1500 	200 	0	0	0	0	0	0	0	0	0	500	600	7000	0	0	0	0	200	0	0	10000	0	0	30	20	296	0	0	100	5100018	0	0	3300027	0	0	0	1	0	0	0	0	0	0	0	1	0	-1	0	500	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0
